iata_code,name,type,state,elevation_ft,latitude,longitude
SBP,San Luis County Regional Airport,medium_airport,CA,212,-120.641998291,35.236801147499996
SCB,Scribner State Airport,small_airport,NE,1325,-96.629898071289,41.610298156738
SDM,Brown Field Municipal Airport,medium_airport,CA,526,-116.98000335693,32.572299957275
SFF,Felts Field,medium_airport,WA,1953,-117.32299804688,47.682800292969
SFM,Sanford Seacoast Regional Airport,small_airport,ME,244,-70.708000183105,43.393901824951
SFO,San Francisco International Airport,large_airport,CA,13,-122.375,37.61899948120117
SHR,Sheridan County Airport,medium_airport,WY,4021,-106.9800033569336,44.76919937133789
SKA,Fairchild Air Force Base,large_airport,WA,2461,-117.65599823,47.6151008606
SLG,Smith Field,small_airport,AR,1191,-94.48999786,36.19189835
SLR,Sulphur Springs Municipal Airport,small_airport,TX,489,-95.621101379395,33.159801483154
SME,Lake Cumberland Regional Airport,medium_airport,KY,927,-84.6158981323,37.053398132299996
SMF,Sacramento International Airport,large_airport,CA,27,-121.59100341796875,38.69540023803711
SOW,Show Low Regional Airport,small_airport,AZ,6415,-110.005996704,34.265499115
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,large_airport,TX,1019,-98.491898,33.9888
SPW,Spencer Municipal Airport,small_airport,IA,1339,-95.202796936035,43.165500640869
SRQ,Sarasota Bradenton International Airport,large_airport,FL,30,-82.55439758300781,27.39539909362793
STL,St Louis Lambert International Airport,large_airport,MO,618,-90.370003,38.748697
SWO,Stillwater Regional Airport,medium_airport,OK,1000,-97.08570098877,36.161201477051
SYI,Bomar Field Shelbyville Municipal Airport,small_airport,TN,801,-86.44249725,35.56010056
SYV,Sylvester Airport,small_airport,GA,403,-83.895698547363,31.558500289917
SZL,Whiteman Air Force Base,large_airport,MO,870,-93.547897338867,38.73030090332
TBC,Tuba City Airport,small_airport,AZ,4513,-111.383003235,36.0928001404
THA,Tullahoma Regional Arpt/Wm Northern Field,small_airport,TN,1083,-86.24639893,35.38010025
TLH,Tallahassee Regional Airport,large_airport,FL,81,-84.35030364990234,30.396499633789062
TMB,Kendall-Tamiami Executive Airport,medium_airport,FL,8,-80.432800293,25.6478996277
OTK,Tillamook Airport,small_airport,OR,36,-123.814002991,45.4182014465
XSD,Tonopah Test Range Airport,small_airport,NV,5549,-116.78099823,37.7988014221
TOL,Toledo Express Airport,large_airport,OH,683,-83.80780029,41.58679962
TOP,Philip Billard Municipal Airport,medium_airport,KS,881,-95.622497558594,39.068698883057
TUL,Tulsa International Airport,large_airport,OK,677,-95.88809967041016,36.19839859008789
TVC,Cherry Capital Airport,medium_airport,MI,624,-85.58219909667969,44.74140167236328
TXK,Texarkana Regional Webb Field,medium_airport,AR,390,-93.99099731445312,33.45370101928711
TYS,McGhee Tyson Airport,large_airport,TN,981,-83.9940033,35.81100082
PNU,Panguitch Municipal Airport,small_airport,UT,6763,-112.3919983,37.84519958
UBS,Columbus Lowndes County Airport,small_airport,MS,188,-88.3803024292,33.4654006958
UIL,Quillayute Airport,small_airport,WA,194,-124.56300354004,47.936599731445
UKI,Ukiah Municipal Airport,medium_airport,CA,614,-123.20099639893,39.125999450684
UOS,Franklin County Airport,small_airport,TN,1953,-85.898101806641,35.205101013184
UOX,University Oxford Airport,medium_airport,MS,452,-89.536796569824,34.384300231934
HTV,Huntsville Regional Airport,medium_airport,TX,363,-95.5871963501,30.7469005585
VLA,Vandalia Municipal Airport,small_airport,IL,537,-89.166198730469,38.991500854492
VLD,Valdosta Regional Airport,medium_airport,GA,203,-83.27670288085938,30.782499313354492
VOK,Volk Field,medium_airport,WI,912,-90.253402709961,43.938999176025
VPS,Destin-Ft Walton Beach Airport,large_airport,FL,87,-86.525398,30.4832
VPZ,Porter County Municipal Airport,medium_airport,IN,770,-87.00710297,41.45399857
VQQ,Cecil Airport,small_airport,FL,81,-81.876701355,30.2187004089
VRB,Vero Beach Regional Airport,medium_airport,FL,24,-80.417901,27.6556
VSF,Hartness State (Springfield) Airport,small_airport,VT,577,-72.51730347,43.34360123
SQV,Sequim Valley Airport,small_airport,WA,144,-123.18699645996,48.098098754883
WAL,Wallops Flight Facility Airport,small_airport,VA,40,-75.4664001465,37.9402008057
WDG,Enid Woodring Regional Airport,small_airport,OK,1167,-97.7910995483,36.3791999817
WDR,Barrow County Airport,small_airport,GA,943,-83.66739655,33.98289871
WJF,General WM J Fox Airfield,medium_airport,CA,2351,-118.2190018,34.74110031
WST,Westerly State Airport,small_airport,RI,81,-71.8033981323,41.3496017456
KYO,Tampa North Aero Park Airport,small_airport,FL,68,-82.37449646,28.2213001251
UWA,Ware Airport,small_airport,MA,483,-72.214797973633,42.282001495361
MHN,Hooker County Airport,small_airport,NE,3260,-101.059113,42.042155
MYK,May Creek Airport,small_airport,AK,1650,-142.68699646,61.3357009888
UCC,Yucca Airstrip,small_airport,NV,3919,-116.03800201416,36.94580078125
NLN,Kneeland Airport,small_airport,CA,2737,-123.92800140381,40.719299316406
BZF,Benton Field,small_airport,CA,719,-122.407997131,40.5749015808
BIG,Allen Army Airfield,medium_airport,AK,1291,-145.722000122,63.9944992065
BKC,Buckland Airport,medium_airport,AK,31,-161.149002075,65.9815979004
CYF,Chefornak Airport,small_airport,AK,40,-164.285995483,60.1492004395
IRC,Circle City /New/ Airport,small_airport,AK,613,-144.076008,65.830498
ADQ,Kodiak Airport,medium_airport,AK,78,-152.4940033,57.75
DUT,Unalaska Airport,medium_airport,AK,22,-166.544006348,53.900100708
EAA,Eagle Airport,small_airport,AK,908,-141.151001,64.77639771
WWT,Newtok Airport,small_airport,AK,25,-164.64100646973,60.939098358154
FBK,Ladd AAF Airfield,medium_airport,AK,454,-147.6139984,64.83750153
ABL,Ambler Airport,medium_airport,AK,334,-157.856989,67.1063
GBH,Galbraith Lake Airport,small_airport,AK,2663,-149.490005493,68.4796981812
GLV,Golovin Airport,small_airport,AK,59,-163.007003784,64.5504989624
BGQ,Big Lake Airport,small_airport,AK,158,-149.813995361,61.536098480199996
UTO,Indian Mountain LRRS Airport,medium_airport,AK,1273,-153.7039948,65.99279785
MCL,McKinley National Park Airport,small_airport,AK,1720,-148.910995483,63.7326011658
JNU,Juneau International Airport,medium_airport,AK,21,-134.5760040283203,58.35499954223633
AKK,Akhiok Airport,small_airport,AK,44,-154.182998657,56.9387016296
IKO,Nikolski Air Station,small_airport,AK,77,-168.8489990234375,52.94160079956055
MOU,Mountain Village Airport,small_airport,AK,337,-163.6820068359375,62.095401763916016
MRI,Merrill Field,medium_airport,AK,137,-149.843994140625,61.2135009765625
MXY,Mc Carthy Airport,small_airport,AK,1531,-142.904006958,61.4370994568
OBU,Kobuk Airport,small_airport,AK,137,-156.897003174,66.9123001099
OME,Nome Airport,medium_airport,AK,37,-165.44500732421875,64.51219940185547
OTZ,Ralph Wien Memorial Airport,medium_airport,AK,14,-162.598999,66.88469696
PKA,Napaskiak Airport,small_airport,AK,24,-161.7779999,60.70289993
KWN,Quinhagak Airport,small_airport,AK,42,-161.845,59.7551
NUI,Nuiqsut Airport,medium_airport,AK,38,-151.005996704,70.2099990845
SVA,Savoonga Airport,medium_airport,AK,53,-170.4929962158203,63.6864013671875
SDP,Sand Point Airport,medium_airport,AK,21,-160.5229949951172,55.314998626708984
SIT,Sitka Rocky Gutierrez Airport,medium_airport,AK,21,-135.36199951171875,57.04710006713867
SOV,Seldovia Airport,small_airport,AK,29,-151.70399475098,59.442401885986
SVW,Sparrevohn LRRS Airport,medium_airport,AK,1585,-155.5740051,61.09740067
SKW,Skwentna Airport,small_airport,AK,148,-151.190994263,61.9653015137
SXQ,Soldotna Airport,medium_airport,AK,113,-151.03399658203125,60.47570037841797
TOG,Togiak Airport,medium_airport,AK,21,-160.39700317382812,59.052799224853516
UNK,Unalakleet Airport,small_airport,AK,27,-160.798996,63.88840103
VAK,Chevak Airport,small_airport,AK,75,-165.6005,61.5409
AIN,Wainwright Airport,medium_airport,AK,41,-159.994995117,70.6380004883
YAK,Yakutat Airport,medium_airport,AK,33,-139.660003662,59.5032997131
ELI,Elim Airport,small_airport,AK,162,-162.2720032,64.61470032
KOT,Kotlik Airport,small_airport,AK,15,-163.533004761,63.0306015015
BKH,Barking Sands Airport,medium_airport,HI,23,-159.785003662,22.022800445599998
MKK,Molokai Airport,medium_airport,HI,454,-157.0959930419922,21.15290069580078
MUE,Waimea Kohala Airport,medium_airport,HI,2671,-155.66799926757812,20.001300811767578
HNL,Daniel K Inouye International Airport,large_airport,HI,13,-157.924228,21.32062
PAK,Port Allen Airport,small_airport,HI,24,-159.602996826,21.896900177
TLT,Tuluksak Airport,small_airport,AK,30,-160.968994141,61.096801757799994
TSG,Tanacross Airport,small_airport,AK,1549,-143.335998535,63.374401092499994
DBS,Dubois Municipal Airport,small_airport,ID,5123,-112.225997925,44.1665992737
WSM,Wiseman Airport,small_airport,AK,1180,-150.123001099,67.4046020508
GWV,Glendale Fokker Field,small_airport,WV,648,-80.7594985962,39.948699951200005
KKI,Akiachak Airport,small_airport,AK,23,-161.42199707031,60.904800415039
